drug	gene	zvalue	pvalue
dinaciclib	UBE2J1	7.513722626	5.75e-14
dinaciclib	BACE2	8.107162421	5.179999999999999e-16
dinaciclib	PIH1D1	5.2715719089999995	1.35e-07
dinaciclib	DSG2	6.5686391	5.0799999999999995e-11
dinaciclib	CNPY3	6.809200705	9.810000000000001e-12
dinaciclib	LAP3	6.052605729	1.4300000000000002e-09
dinaciclib	NT5DC2	4.172420721	3.01e-05
dinaciclib	NPDC1	4.945551869	7.590000000000001e-07
dinaciclib	ZNF395	4.833731327	1.34e-06
dinaciclib	ISOC1	5.811375072000001	6.2e-09
dinaciclib	NR1H2	4.3034615910000005	1.6800000000000002e-05
dinaciclib	CRELD2	9.423482252000001	4.3600000000000006e-21
dinaciclib	NENF	6.594893867000001	4.26e-11
dinaciclib	CERK	8.690803333	3.6e-18
dinaciclib	DNAJC15	5.725683645	1.03e-08
dinaciclib	DNMT3A	8.072192884	6.900000000000001e-16
dinaciclib	DHDDS	6.136786477	8.42e-10
dinaciclib	TCTN1	4.884066699	1.04e-06
dinaciclib	CISD1	8.136311566	4.08e-16
dinaciclib	NARFL	5.832000429	5.479999999999999e-09
dinaciclib	METRN	8.295570804	1.08e-16
dinaciclib	PRR15L	9.154289386	5.47e-20
dinaciclib	FSD1	7.009887487	2.39e-12
dinaciclib	TIMM22	4.737551101	2.16e-06
dinaciclib	CHAC1	7.998079408	1.26e-15
dinaciclib	MSRA	9.188819145	3.97e-20
dinaciclib	ADAT1	8.381012673999999	5.25e-17
dinaciclib	GFOD1	6.759175043	1.39e-11
dinaciclib	ZNF589	7.832397976	4.79e-15
dinaciclib	FAIM	8.506554937	1.79e-17
dinaciclib	DENND2D	6.2955170879999995	3.06e-10
dinaciclib	PECR	5.138271329	2.77e-07
dinaciclib	ITFG1	8.414877216	3.93e-17
dinaciclib	ABHD6	4.292173383	1.77e-05
dinaciclib	STAP2	7.347139007999999	2.02e-13
dinaciclib	P4HTM	6.357658861	2.0500000000000002e-10
dinaciclib	SLC27A3	9.102753684	8.81e-20
dinaciclib	TBXA2R	9.252003983	2.2000000000000002e-20
dinaciclib	RTN2	4.828504809	1.38e-06
dinaciclib	TSTA3	7.005359282000001	2.46e-12
dinaciclib	PPARD	10.82878656	2.51e-27
dinaciclib	NPEPL1	7.322318231000001	2.44e-13
dinaciclib	TRADD	5.664686174	1.47e-08
dinaciclib	PARK7	11.26634913	1.92e-29
dinaciclib	SRP14	6.872596747	6.3e-12
dinaciclib	RPL10A	7.791616331	6.62e-15
dinaciclib	DAD1	8.963937089	3.13e-19
dinaciclib	CNPPD1	5.7247622289999995	1.04e-08
dinaciclib	GUK1	11.15684662	6.63e-29
dinaciclib	TCEB2	8.81096846	1.24e-18
dinaciclib	DSP	7.994726085	1.3e-15
dinaciclib	TMEM59	8.612257328	7.16e-18
dinaciclib	YWHAZ	6.685395653	2.2999999999999998e-11
dinaciclib	SOD1	5.843408185	5.11e-09
dinaciclib	GLUL	7.05846106	1.68e-12
dinaciclib	NUCB1	10.35707914	3.8900000000000005e-25
dinaciclib	PTTG1IP	9.073329777	1.15e-19
dinaciclib	GLO1	10.80872794	3.13e-27
dinaciclib	ARF3	6.624763262999999	3.48e-11
dinaciclib	PGK1	4.715894973	2.41e-06
dinaciclib	LRP1	11.30115847	1.29e-29
dinaciclib	PEA15	10.3060245	6.620000000000001e-25
dinaciclib	ACO2	8.467811278	2.5e-17
dinaciclib	SPARCL1	13.23044835	5.849999999999999e-40
dinaciclib	SARS	6.730480312	1.6899999999999998e-11
dinaciclib	TMBIM6	4.593399482	4.36e-06
dinaciclib	LMAN2	6.963979651	3.3100000000000002e-12
dinaciclib	LAMP2	4.797960105	1.6e-06
dinaciclib	BCAP31	9.090368527	9.87e-20
dinaciclib	DHCR24	9.564432548	1.13e-21
dinaciclib	EPAS1	7.622366532999999	2.49e-14
dinaciclib	CKB	9.493622625	2.23e-21
dinaciclib	Sept-15	4.6197537330000005	3.84e-06
dinaciclib	AHCY	6.31519857	2.7e-10
dinaciclib	PALLD	4.610060466	4.03e-06
dinaciclib	LGALS3BP	6.932123653	4.150000000000001e-12
dinaciclib	CALR	8.052460075	8.11e-16
dinaciclib	CCND2	5.166603905	2.3800000000000001e-07
dinaciclib	PPIB	9.802706429	1.1e-22
dinaciclib	PPT1	13.23435559	5.5599999999999995e-40
dinaciclib	SERPING1	11.02935489	2.76e-28
dinaciclib	SSR4	6.480003881	9.170000000000002e-11
dinaciclib	CD9	11.49370296	1.42e-30
dinaciclib	TXNIP	7.965905164	1.6399999999999998e-15
dinaciclib	CD99	6.2264604079999994	4.77e-10
dinaciclib	ADD3	8.133112021	4.18e-16
dinaciclib	RAD23A	4.7957029339999995	1.62e-06
dinaciclib	DUSP1	7.865942912	3.66e-15
dinaciclib	GOLGB1	5.180111159	2.22e-07
dinaciclib	SDHA	5.68111257	1.3400000000000001e-08
dinaciclib	DAP	7.908098627999999	2.6100000000000002e-15
dinaciclib	THBS1	5.26360908	1.41e-07
dinaciclib	CPE	14.02924506	1.03e-44
dinaciclib	EIF5A	9.220202976	2.97e-20
dinaciclib	CDH1	6.231457832	4.6199999999999996e-10
dinaciclib	HLA-DPB1	9.914354488999999	3.6100000000000004e-23
dinaciclib	GPNMB	14.312671100000001	1.82e-46
dinaciclib	TIMP3	11.75522292	6.639999999999999e-32
dinaciclib	CHD4	6.268748368	3.6400000000000004e-10
dinaciclib	PPP1R7	7.211506378999999	5.53e-13
dinaciclib	NDUFB8	10.20180085	1.95e-24
dinaciclib	BTG2	12.49618311	7.83e-36
dinaciclib	SREBF2	6.889164347	5.6100000000000005e-12
dinaciclib	COX7A2L	5.186305237	2.15e-07
dinaciclib	PSMC3	5.632180706000001	1.78e-08
dinaciclib	SRP9	6.765899361000001	1.32e-11
dinaciclib	RAB5B	7.282772287999999	3.27e-13
dinaciclib	DAB2	9.569539625	1.07e-21
dinaciclib	APEH	6.482783146	9e-11
dinaciclib	SDC1	4.851673265	1.22e-06
dinaciclib	ARHGDIB	6.909137462	4.88e-12
dinaciclib	CYR61	8.900116906000001	5.58e-19
dinaciclib	WSB1	10.92900078	8.38e-28
dinaciclib	ANXA4	6.458470419	1.06e-10
dinaciclib	NREP	6.916607432	4.6299999999999995e-12
dinaciclib	SH3BGRL	10.55664606	4.7300000000000004e-26
dinaciclib	IFITM2	6.864176219	6.69e-12
dinaciclib	EMP1	5.382143149	7.36e-08
dinaciclib	ITGA5	7.524502377	5.29e-14
dinaciclib	CSNK2B	11.33363311	8.939999999999999e-30
dinaciclib	COPS6	4.874714322	1.09e-06
dinaciclib	PPP1CB	6.636507711	3.2100000000000004e-11
dinaciclib	HSD17B4	8.110595509	5.04e-16
dinaciclib	WDR77	5.496219934	3.88e-08
dinaciclib	CUL4A	4.622051269	3.8e-06
dinaciclib	SEPP1	6.784263926	1.17e-11
dinaciclib	DPYSL3	12.19543747	3.2899999999999996e-34
dinaciclib	COL6A3	9.393333468	5.81e-21
dinaciclib	GBF1	4.747578400000001	2.06e-06
dinaciclib	GSTO1	6.508163076000001	7.61e-11
dinaciclib	QSOX1	7.411963449	1.24e-13
dinaciclib	SUPT4H1	5.070293685	3.97e-07
dinaciclib	CTSC	5.275025445	1.33e-07
dinaciclib	PPP1R11	9.778118402	1.4e-22
dinaciclib	APOD	6.16508381	7.04e-10
dinaciclib	ATP6V1F	7.731074136	1.07e-14
dinaciclib	ZNHIT1	7.133760196	9.77e-13
dinaciclib	UQCRQ	6.628131177999999	3.4e-11
dinaciclib	IFITM1	12.79311879	1.7899999999999996e-37
dinaciclib	CALD1	9.50872328	1.9300000000000003e-21
dinaciclib	SND1	5.040098355	4.65e-07
dinaciclib	IFNGR2	5.596010904	2.19e-08
dinaciclib	SCARB2	10.60778604	2.7399999999999997e-26
dinaciclib	KRT19	5.843666261	5.11e-09
dinaciclib	TIMP1	6.675238638	2.47e-11
dinaciclib	GJA1	4.699218472	2.61e-06
dinaciclib	TOX4	6.436892498	1.2200000000000002e-10
dinaciclib	PPP1R10	9.247945096	2.2900000000000002e-20
dinaciclib	PEX19	11.28492808	1.5599999999999998e-29
dinaciclib	LAPTM5	8.577464223	9.700000000000001e-18
dinaciclib	CLCN3	7.8439609589999995	4.3700000000000004e-15
dinaciclib	CD14	5.919471216	3.2299999999999994e-09
dinaciclib	LUM	8.240312272999999	1.72e-16
dinaciclib	TMEM106C	5.828941237	5.579999999999999e-09
dinaciclib	HEXA	12.9195997	3.49e-38
dinaciclib	RNASE1	11.70184539	1.2499999999999999e-31
dinaciclib	DHCR7	5.304522409	1.13e-07
dinaciclib	AEBP1	8.58114111	9.39e-18
dinaciclib	VARS	7.99317193	1.32e-15
dinaciclib	SLC29A1	5.579506031	2.41e-08
dinaciclib	FAM127A	7.592771691	3.13e-14
dinaciclib	SUPT7L	7.355752841	1.9e-13
dinaciclib	EPCAM	7.522655246	5.37e-14
dinaciclib	CAPG	12.93864247	2.7199999999999994e-38
dinaciclib	PLAT	4.873822152	1.09e-06
dinaciclib	GDI1	8.808546742999999	1.27e-18
dinaciclib	CYB5R3	11.0473634	2.26e-28
dinaciclib	DCAF11	9.178823655	4.36e-20
dinaciclib	FAM3C	5.6793716970000006	1.35e-08
dinaciclib	AKR1A1	10.52523816	6.610000000000001e-26
dinaciclib	YY1	5.647569046	1.63e-08
dinaciclib	DVL3	6.144382372999999	8.029999999999999e-10
dinaciclib	FARP1	6.02091077	1.7300000000000002e-09
dinaciclib	GNG10	8.299065062999999	1.05e-16
dinaciclib	EIF4G3	8.697607896000001	3.39e-18
dinaciclib	FURIN	8.308069442	9.73e-17
dinaciclib	PPP1R12B	12.23189587	2.1e-34
dinaciclib	ATP6V1A	6.0344654360000005	1.59e-09
dinaciclib	KIAA0141	13.73351023	6.4e-43
dinaciclib	CREBL2	9.349138863	8.840000000000001e-21
dinaciclib	ST6GAL1	8.467074922	2.52e-17
dinaciclib	NDUFA6	9.625738387	6.229999999999999e-22
dinaciclib	ACAA2	5.682363467	1.33e-08
dinaciclib	NID1	8.230421772	1.87e-16
dinaciclib	EXT2	11.04723234	2.26e-28
dinaciclib	EPHX1	7.2224371210000005	5.11e-13
dinaciclib	EFNA1	6.463659523	1.0200000000000001e-10
dinaciclib	TMEM184B	7.894892182	2.91e-15
dinaciclib	ARHGAP35	5.300992089	1.15e-07
dinaciclib	SDC4	10.35242957	4.08e-25
dinaciclib	OPTN	11.66673225	1.8899999999999997e-31
dinaciclib	PLTP	6.923561371	4.4e-12
dinaciclib	MX1	5.871215632999999	4.33e-09
dinaciclib	UQCR11	9.736300994	2.1100000000000002e-22
dinaciclib	ARL2BP	7.793382327000001	6.52e-15
dinaciclib	VWF	7.092102884	1.32e-12
dinaciclib	NOC2L	5.584263275	2.3500000000000002e-08
dinaciclib	RIOK3	6.2692249	3.63e-10
dinaciclib	CHPF	13.09650808	3.4499999999999996e-39
dinaciclib	GAS6	9.541000273	1.4099999999999999e-21
dinaciclib	LIMK2	10.14575376	3.46e-24
dinaciclib	DKK3	9.585029249	9.24e-22
dinaciclib	LAMA4	10.28698803	8.07e-25
dinaciclib	AMFR	8.58010153	9.479999999999999e-18
dinaciclib	SLC6A8	9.975831303	1.94e-23
dinaciclib	DES	5.565486474	2.61e-08
dinaciclib	STT3A	4.6879617289999995	2.76e-06
dinaciclib	TSPAN7	7.611697209	2.71e-14
dinaciclib	E2F4	9.555269888	1.2300000000000002e-21
dinaciclib	SIPA1L1	6.400217962999999	1.55e-10
dinaciclib	DDAH2	9.421233342999999	4.46e-21
dinaciclib	CYB5R1	7.695633182999999	1.41e-14
dinaciclib	GBP1	5.585995156	2.32e-08
dinaciclib	PDGFRB	9.795429694	1.18e-22
dinaciclib	ACTG2	4.991841368999999	5.979999999999999e-07
dinaciclib	SERPINF1	11.37619464	5.4899999999999995e-30
dinaciclib	TACSTD2	5.110744438999999	3.2100000000000003e-07
dinaciclib	MTOR	11.36510727	6.2399999999999995e-30
dinaciclib	CTSH	4.934398821	8.04e-07
dinaciclib	RER1	6.242197685	4.31e-10
dinaciclib	LAMTOR5	10.96734557	5.49e-28
dinaciclib	UBE4B	8.690061043	3.62e-18
dinaciclib	EHMT2	13.03265731	7.979999999999999e-39
dinaciclib	PKD1	8.709971889	3.04e-18
dinaciclib	NR4A1	10.9775978	4.899999999999999e-28
dinaciclib	CFB	13.76938034	3.9e-43
dinaciclib	RAP1A	10.57125378	4.05e-26
dinaciclib	MXI1	4.732773418	2.21e-06
dinaciclib	ACADS	7.648579609	2.03e-14
dinaciclib	LEPROT	7.2807710000000005	3.32e-13
dinaciclib	ADAM9	7.5160289570000005	5.65e-14
dinaciclib	KDM5C	6.729371402000001	1.7e-11
dinaciclib	HTT	4.683011088	2.83e-06
dinaciclib	SRF	7.328304555	2.33e-13
dinaciclib	CARS	4.968449264	6.75e-07
dinaciclib	COL1A2	14.12314903	2.7300000000000003e-45
dinaciclib	IFI27	5.696975589	1.22e-08
dinaciclib	ACSL4	4.68379414	2.82e-06
dinaciclib	PPP3CB	7.898049731	2.8300000000000002e-15
dinaciclib	IDS	9.308089122	1.3000000000000001e-20
dinaciclib	ST5	6.574981758	4.8700000000000004e-11
dinaciclib	AP3S1	10.21631029	1.6799999999999997e-24
dinaciclib	CTSK	11.04174688	2.3999999999999998e-28
dinaciclib	ZER1	11.22825381	2.96e-29
dinaciclib	HDAC5	11.16934326	5.76e-29
dinaciclib	PCOLCE	8.60851427	7.399999999999999e-18
dinaciclib	DHRS3	6.833796112999999	8.27e-12
dinaciclib	RANBP1	7.356939424	1.88e-13
dinaciclib	FXYD3	6.355003832	2.0799999999999998e-10
dinaciclib	TBCC	9.550297556	1.29e-21
dinaciclib	ACADM	9.619651349	6.61e-22
dinaciclib	PPP2R5D	8.419924343	3.77e-17
dinaciclib	CRMP1	10.9270114	8.560000000000001e-28
dinaciclib	PRSS8	10.25468336	1.13e-24
dinaciclib	IRF1	5.713267726000001	1.1100000000000002e-08
dinaciclib	VAMP8	6.448650344	1.13e-10
dinaciclib	GSTM3	6.476168117	9.41e-11
dinaciclib	CRABP2	8.369982679	5.76e-17
dinaciclib	RANBP9	5.343577135	9.109999999999999e-08
dinaciclib	PDK2	6.292234069	3.13e-10
dinaciclib	IRF6	14.13158029	2.4299999999999995e-45
dinaciclib	GUSB	9.117233667	7.71e-20
dinaciclib	MED14	9.185658971	4.09e-20
dinaciclib	MECP2	12.08653036	1.24e-33
dinaciclib	ARL3	7.057606324	1.6899999999999999e-12
dinaciclib	APBB1	8.047817171	8.43e-16
dinaciclib	MANF	6.884159857	5.809999999999999e-12
dinaciclib	ITPR2	6.712731347	1.9100000000000004e-11
dinaciclib	EFNB2	5.092623737	3.53e-07
dinaciclib	ATF3	12.79191017	1.8199999999999998e-37
dinaciclib	TNFSF10	5.497039171	3.86e-08
dinaciclib	BMP1	4.857700625	1.19e-06
dinaciclib	TRIM26	5.8717421210000005	4.31e-09
dinaciclib	FMOD	6.817335855	9.269999999999999e-12
dinaciclib	EFNB1	9.345433232000001	9.15e-21
dinaciclib	KIAA0391	7.847732624	4.2399999999999995e-15
dinaciclib	IGFBP2	5.604912606	2.08e-08
dinaciclib	LTBP1	8.796309165	1.41e-18
dinaciclib	SLC20A2	6.449988954	1.12e-10
dinaciclib	ITM2A	6.274251605	3.51e-10
dinaciclib	R3HDM1	6.14777399	7.860000000000001e-10
dinaciclib	RFXANK	5.452115021	4.98e-08
dinaciclib	FBN1	9.776030291	1.43e-22
dinaciclib	ACP2	7.411635167999999	1.25e-13
dinaciclib	FOSB	8.099040933	5.54e-16
dinaciclib	HMGCL	8.152842191	3.55e-16
dinaciclib	INPP5K	4.764880467	1.89e-06
dinaciclib	CLDN7	7.174578909	7.25e-13
dinaciclib	PPP6R2	9.598933771	8.080000000000001e-22
dinaciclib	LPCAT3	9.432985379	3.99e-21
dinaciclib	SYNPO	8.597281525	8.160000000000001e-18
dinaciclib	SLC1A3	9.475024832999999	2.67e-21
dinaciclib	ITGB2	8.724654563	2.67e-18
dinaciclib	ABCC1	5.1380571360000005	2.7800000000000003e-07
dinaciclib	DBN1	5.90961516	3.4299999999999995e-09
dinaciclib	SPINT1	13.46615338	2.47e-41
dinaciclib	MMP14	7.205657492	5.78e-13
dinaciclib	VAMP7	13.08435068	4.0499999999999994e-39
dinaciclib	NDUFB7	5.363983941	8.14e-08
dinaciclib	PBX2	10.05170199	9.029999999999999e-24
dinaciclib	CD93	10.54588528	5.31e-26
dinaciclib	ANPEP	9.057894982999999	1.33e-19
dinaciclib	SIRPA	5.482982613	4.18e-08
dinaciclib	SDC3	9.075333731	1.1300000000000002e-19
dinaciclib	E2F1	6.115372225	9.629999999999999e-10
dinaciclib	CTSS	9.99163232	1.6600000000000001e-23
dinaciclib	GCLC	4.7555686669999995	1.98e-06
dinaciclib	HK2	6.315183156	2.7e-10
dinaciclib	NAGA	13.282084	2.9399999999999995e-40
dinaciclib	GYPC	6.628191575	3.4e-11
dinaciclib	IL1R1	9.790461302	1.24e-22
dinaciclib	ADAM12	8.434087457999999	3.34e-17
dinaciclib	C1QB	5.6965605870000005	1.22e-08
dinaciclib	HCLS1	8.215648011	2.1099999999999998e-16
dinaciclib	PTPN9	5.4126104029999995	6.21e-08
dinaciclib	MUT	10.22801018	1.49e-24
dinaciclib	MPP1	6.878218554	6.06e-12
dinaciclib	C7	4.728162462	2.27e-06
dinaciclib	FBLN1	12.44212416	1.54e-35
dinaciclib	STMN2	4.88196656	1.05e-06
dinaciclib	AMOTL2	7.2741901879999995	3.4899999999999993e-13
dinaciclib	C5orf15	4.978260454	6.420000000000001e-07
dinaciclib	NAA10	7.1304930539999996	1e-12
dinaciclib	MTSS1	5.4625620470000005	4.69e-08
dinaciclib	NINJ1	5.59799166	2.17e-08
dinaciclib	C2	13.20004793	8.77e-40
dinaciclib	PAPSS2	5.005869815	5.560000000000001e-07
dinaciclib	CAV1	4.630432496	3.65e-06
dinaciclib	CHST15	6.277796371	3.4299999999999995e-10
dinaciclib	SV2A	11.41623732	3.47e-30
dinaciclib	SEMA3B	5.477243607	4.32e-08
dinaciclib	CTNNBIP1	9.049826073	1.43e-19
dinaciclib	THBS2	13.10895968	2.9299999999999998e-39
dinaciclib	FBLN5	5.691740397999999	1.26e-08
dinaciclib	MAD2L1BP	6.569186899	5.0600000000000005e-11
dinaciclib	CSF1R	12.37610367	3.52e-35
dinaciclib	FECH	7.411602884	1.25e-13
dinaciclib	PCSK7	5.7161048789999995	1.09e-08
dinaciclib	PDGFRA	10.71719762	8.449999999999999e-27
dinaciclib	AP3B1	8.271448408	1.32e-16
dinaciclib	KIAA0040	10.12345703	4.35e-24
dinaciclib	GABBR1	5.993425982000001	2.0499999999999997e-09
dinaciclib	PVRL2	5.153173673	2.56e-07
dinaciclib	MAP1A	6.078293307	1.21e-09
dinaciclib	MRPL40	7.310059494	2.67e-13
dinaciclib	IFIT1	6.813198239	9.550000000000002e-12
dinaciclib	SETDB1	4.8357355669999995	1.33e-06
dinaciclib	KATNB1	7.219037398999999	5.24e-13
dinaciclib	C16orf62	6.970374116	3.1600000000000003e-12
dinaciclib	FBN2	7.458210297999999	8.77e-14
dinaciclib	DOCK1	7.999913587000001	1.25e-15
dinaciclib	C1orf123	9.312661481000001	1.25e-20
dinaciclib	TSPAN31	8.909432414	5.13e-19
dinaciclib	DVL1	6.350827265	2.1399999999999998e-10
dinaciclib	THOP1	4.583519208999999	4.57e-06
dinaciclib	LGALS9	9.309813676000001	1.2799999999999999e-20
dinaciclib	UVRAG	8.153503725	3.54e-16
dinaciclib	LINC00094	4.692903777	2.69e-06
dinaciclib	EZH1	6.268181348	3.65e-10
dinaciclib	TLN1	7.7769784060000005	7.43e-15
dinaciclib	C11orf49	5.518171097000001	3.43e-08
dinaciclib	ARHGEF9	6.307676452999999	2.83e-10
dinaciclib	UBA7	7.104044578	1.21e-12
dinaciclib	RNF44	4.943680402	7.67e-07
dinaciclib	VPS11	5.315795898	1.06e-07
dinaciclib	LMAN1	10.82520445	2.61e-27
dinaciclib	F13A1	5.841006043999999	5.1900000000000005e-09
dinaciclib	HPS1	13.60008137	4e-42
dinaciclib	SH2B3	7.020200516	2.2200000000000002e-12
dinaciclib	CAV2	4.836147391	1.32e-06
dinaciclib	INPP5D	5.576243757	2.46e-08
dinaciclib	RBBP8	5.250790255	1.51e-07
dinaciclib	MMP15	12.67731097	7.9e-37
dinaciclib	CRELD1	11.95785642	5.909999999999999e-33
dinaciclib	PDLIM7	11.58576457	4.87e-31
dinaciclib	GOLGA1	7.741733924	9.81e-15
dinaciclib	DGKA	7.591491796000001	3.16e-14
dinaciclib	ARRB2	6.118321675	9.46e-10
dinaciclib	TF	8.280095373	1.23e-16
dinaciclib	ARMCX2	9.406456228	5.13e-21
dinaciclib	PPL	7.579178066	3.48e-14
dinaciclib	AP3M2	6.304874109	2.88e-10
dinaciclib	LZTR1	10.87141654	1.58e-27
dinaciclib	NELL2	4.610398928	4.02e-06
dinaciclib	CD53	8.980446404	2.7e-19
dinaciclib	MFAP2	10.88510615	1.3599999999999998e-27
dinaciclib	FAM8A1	10.84376087	2.1399999999999998e-27
dinaciclib	TP53I11	4.613846296	3.95e-06
dinaciclib	RBP1	5.84092548	5.1900000000000005e-09
dinaciclib	ARHGAP32	9.534119468	1.51e-21
dinaciclib	MME	7.023841044	2.16e-12
dinaciclib	STC2	6.1126665860000005	9.800000000000001e-10
dinaciclib	MTA2	5.711412757000001	1.1200000000000001e-08
dinaciclib	CBY1	12.09314981	1.15e-33
dinaciclib	SCNN1A	8.58051791	9.439999999999999e-18
dinaciclib	ATOX1	5.59961529	2.15e-08
dinaciclib	PLEK	8.74127566	2.3e-18
dinaciclib	SLCO2B1	6.924653358	4.37e-12
dinaciclib	CYP19A1	7.17091011	7.45e-13
dinaciclib	COL15A1	4.712778786	2.44e-06
dinaciclib	RTN1	8.033979809	9.44e-16
dinaciclib	RCAN2	9.10289163	8.800000000000001e-20
dinaciclib	CPQ	10.98227647	4.650000000000001e-28
dinaciclib	ABCA1	6.856705584	7.05e-12
dinaciclib	MED12	12.75999268	2.7399999999999993e-37
dinaciclib	CD68	13.65816949	1.7999999999999998e-42
dinaciclib	TNFRSF1B	6.402082485	1.53e-10
dinaciclib	SPG11	5.660926567000001	1.51e-08
dinaciclib	MAP3K3	7.283463583	3.2500000000000003e-13
dinaciclib	SNTA1	10.17378017	2.6e-24
dinaciclib	LSP1	7.8307747	4.85e-15
dinaciclib	CUL5	6.449521657999999	1.12e-10
dinaciclib	GFAP	7.899107807	2.8100000000000003e-15
dinaciclib	CD4	9.797483726	1.15e-22
dinaciclib	CUL7	14.46606241	1.99e-47
dinaciclib	FCGR2A	7.847957581	4.23e-15
dinaciclib	FEZ1	7.144833988999999	9.009999999999999e-13
dinaciclib	AFAP1	6.674648235	2.48e-11
dinaciclib	TRIM38	7.960336738	1.72e-15
dinaciclib	ADIRF	7.552338582000001	4.28e-14
dinaciclib	GTF2H4	5.350211293	8.789999999999999e-08
dinaciclib	ARL4D	5.69721183	1.22e-08
dinaciclib	TFDP2	9.24008627	2.46e-20
dinaciclib	WBP4	6.820178321	9.09e-12
dinaciclib	ZBTB17	5.065347808	4.0799999999999995e-07
dinaciclib	NDUFS6	8.668142241	4.3900000000000005e-18
dinaciclib	ALDH5A1	14.70269766	6.1900000000000005e-49
dinaciclib	SULT1A1	5.254063174	1.49e-07
dinaciclib	FCHSD2	7.886336011	3.11e-15
dinaciclib	NDUFB5	9.540392414	1.42e-21
dinaciclib	PLXNA3	11.86668302	1.76e-32
dinaciclib	COG5	7.785838276000001	6.9299999999999994e-15
dinaciclib	GPRC5B	8.652022052000001	5.06e-18
dinaciclib	DSCR3	5.948294194	2.7100000000000004e-09
dinaciclib	COBLL1	9.821632348	9.09e-23
dinaciclib	PLA2G2A	6.103336835	1.0400000000000001e-09
dinaciclib	XRCC1	6.532037285	6.49e-11
dinaciclib	FIG4	11.84522621	2.2799999999999996e-32
dinaciclib	CTSF	7.4288402410000005	1.1e-13
dinaciclib	SLC25A20	6.08800194	1.14e-09
dinaciclib	TMOD1	6.908607547999999	4.8899999999999996e-12
dinaciclib	TBCA	8.219428402	2.04e-16
dinaciclib	MAN2C1	7.703030977999999	1.33e-14
dinaciclib	DGAT1	6.295148477000001	3.07e-10
dinaciclib	TPMT	10.1227853	4.38e-24
dinaciclib	FAN1	7.132872763	9.83e-13
dinaciclib	PRKAR2B	6.8724953	6.3099999999999996e-12
dinaciclib	VEGFB	11.39409642	4.4699999999999995e-30
dinaciclib	PKD2	10.637091	2e-26
dinaciclib	DHX16	9.265195263999999	1.95e-20
dinaciclib	FRZB	8.53907883	1.35e-17
dinaciclib	TRMT1	5.610075892	2.02e-08
dinaciclib	DPP4	8.982240998	2.65e-19
dinaciclib	ALDH4A1	6.672897538	2.51e-11
dinaciclib	BAK1	6.571977461	4.9700000000000007e-11
dinaciclib	ARHGEF17	8.144792356	3.7999999999999996e-16
dinaciclib	CTSO	14.22145488	6.7399999999999996e-46
dinaciclib	LMOD1	10.52458271	6.660000000000001e-26
dinaciclib	STS	7.995098357000001	1.29e-15
dinaciclib	MTR	7.725060427000001	1.12e-14
dinaciclib	RPS6KB2	5.175383866000001	2.2699999999999998e-07
dinaciclib	MANBA	14.24972325	4.499999999999999e-46
dinaciclib	MPZL2	10.62462504	2.29e-26
dinaciclib	RIDA	10.2894479	7.859999999999999e-25
dinaciclib	DMXL1	5.070815044	3.96e-07
dinaciclib	CDC42BPA	5.72641307	1.03e-08
dinaciclib	VSNL1	9.28265376	1.65e-20
dinaciclib	CD302	5.847297392000001	5e-09
dinaciclib	MRPS14	9.04789221	1.4599999999999998e-19
dinaciclib	PCYOX1	7.46989654	8.03e-14
dinaciclib	FANCA	7.680514603	1.58e-14
dinaciclib	SLIT3	12.01247561	3.0599999999999997e-33
dinaciclib	NQO2	9.904839578999999	3.9700000000000003e-23
dinaciclib	PITPNM1	4.634692464	3.57e-06
dinaciclib	LRRC32	8.583605826	9.19e-18
dinaciclib	MAPRE3	8.756523083	2.01e-18
dinaciclib	VHL	8.987274053	2.53e-19
dinaciclib	KAT2B	5.396238791	6.81e-08
dinaciclib	KIF1A	7.628852621	2.37e-14
dinaciclib	GAB2	8.875432002	6.97e-19
dinaciclib	CFI	11.64215783	2.52e-31
dinaciclib	WDR47	4.834397096	1.34e-06
dinaciclib	PALM	11.53437669	8.85e-31
dinaciclib	PCCA	4.978370072	6.41e-07
dinaciclib	ACTN2	5.062589742	4.14e-07
dinaciclib	ADARB1	6.859380083	6.92e-12
dinaciclib	SMARCA1	5.820994247000001	5.8499999999999994e-09
dinaciclib	COX17	5.550868316	2.84e-08
dinaciclib	IRF9	7.8359857129999995	4.65e-15
dinaciclib	FBLN2	8.337602822000001	7.580000000000001e-17
dinaciclib	THBD	5.2576940819999995	1.4599999999999998e-07
dinaciclib	SCG5	5.067956754	4.02e-07
dinaciclib	DAPK3	4.67121478	2.99e-06
dinaciclib	WFDC2	9.063816201	1.26e-19
dinaciclib	SZT2	8.388764736	4.91e-17
dinaciclib	DNASE1L1	10.14710956	3.41e-24
dinaciclib	CXCL9	9.067873195	1.21e-19
dinaciclib	CXADR	8.31872071	8.89e-17
dinaciclib	PCDH1	10.56804908	4.19e-26
dinaciclib	NR1H3	6.141305859	8.18e-10
dinaciclib	CYBB	7.584916388	3.33e-14
dinaciclib	GSTA1	7.3580871210000005	1.87e-13
dinaciclib	KDR	11.55739254	6.77e-31
dinaciclib	ACVR1	10.97614229	4.980000000000001e-28
dinaciclib	MMP9	11.10553773	1.18e-28
dinaciclib	TAF1C	9.501874565	2.0600000000000002e-21
dinaciclib	NT5E	7.396339768	1.4e-13
dinaciclib	VASH1	12.16623664	4.7e-34
