drug	gene	zvalue	pvalue
4,5,6,7-tetrabromobenzotriazole	C5orf45	-4.671531483	2.99e-06
4,5,6,7-tetrabromobenzotriazole	SAMD4B	-4.767486394	1.87e-06
4,5,6,7-tetrabromobenzotriazole	ADM2	-4.787088673	1.69e-06
4,5,6,7-tetrabromobenzotriazole	ZCWPW1	-5.026459572	5e-07
4,5,6,7-tetrabromobenzotriazole	TARS2	-5.27164693	1.35e-07
4,5,6,7-tetrabromobenzotriazole	RNF208	-4.572204253	4.83e-06
4,5,6,7-tetrabromobenzotriazole	TRMO	-5.0803200969999995	3.7700000000000005e-07
4,5,6,7-tetrabromobenzotriazole	TSNAXIP1	-4.6812621739999996	2.85e-06
4,5,6,7-tetrabromobenzotriazole	TNS4	-4.750391499	2.03e-06
BRD-K95488738	RPS6	-4.942564592	7.709999999999999e-07
BRD-K95488738	CDK4	-4.298133251	1.7199999999999998e-05
BRD-K95488738	EIF4EBP1	-4.093883006	4.24e-05
BRD-K95488738	CRK	-4.098603074	4.16e-05
BRD-K95488738	S100A4	-4.663501288	3.11e-06
BRD-K95488738	ANXA7	-4.237826084	2.26e-05
BRD-K95488738	STX4	-4.40391535	1.06e-05
BRD-K95488738	HADH	-4.590311473	4.43e-06
BRD-K98036459	ITGB1BP1	-4.510397939	6.47e-06
pinocembrin	CCDC86	-4.242145453	2.2100000000000002e-05
pinocembrin	HACD3	-6.256916499	3.9300000000000004e-10
pinocembrin	TSPAN4	-4.28912744	1.7899999999999998e-05
pinocembrin	POLR2L	-5.1833672239999995	2.1800000000000002e-07
BRD-K39732687	CLTC	-4.458043746	8.27e-06
BRD-K39732687	COG4	-4.60677301	4.09e-06
BRD-K39732687	NPEPL1	-4.06045213	4.9e-05
BRD-K39732687	ARID4B	-4.24195844	2.22e-05
BRD-K39732687	RXRB	-4.586206262	4.51e-06
ginkgetin	RPS6	-4.199883129	2.6700000000000002e-05
ginkgetin	RPN1	-4.170867167	3.0299999999999998e-05
ginkgetin	PXN	-4.4739967830000005	7.68e-06
ginkgetin	TPD52L2	-4.750559867	2.03e-06
ginkgetin	RUVBL1	-5.955420736000001	2.59e-09
ginkgetin	MBTPS1	-4.319890525	1.56e-05
ginkgetin	NCAPD2	-5.12886866	2.91e-07
ginkgetin	SCARB1	-5.327815681000001	9.939999999999999e-08
ginkgetin	PAF1	-5.897260049	3.7e-09
ginkgetin	CSK	-4.881432447	1.05e-06
ginkgetin	GALE	-6.091414539	1.1199999999999999e-09
ginkgetin	DUSP11	-4.2449615	2.1899999999999997e-05
ginkgetin	P4HA2	-4.297000231	1.73e-05
ginkgetin	PRKACA	-4.690882327	2.72e-06
ginkgetin	TBP	-4.282975211	1.84e-05
ginkgetin	PAK4	-6.5682056189999996	5.09e-11
ginkgetin	PAFAH1B3	-6.067042586	1.3e-09
ginkgetin	STX4	-5.038437343	4.69e-07
ginkgetin	RAB4A	-4.9702171260000005	6.690000000000001e-07
ginkgetin	TCEA2	-4.28605408	1.82e-05
ginkgetin	CLTB	-4.984051538	6.23e-07
ginkgetin	AKT1	-4.8006120480000005	1.58e-06
ginkgetin	TERT	-4.057900393	4.95e-05
ginkgetin	CBR1	-7.826187791000001	5.03e-15
ginkgetin	AURKB	-6.18054895	6.39e-10
ginkgetin	COL4A1	-4.181692278	2.8899999999999998e-05
ginkgetin	IGFBP3	-4.835064613	1.33e-06
ginkgetin	COG4	-5.758383169	8.49e-09
ginkgetin	VGLL4	-4.208195718	2.57e-05
ginkgetin	GAPDH	-9.756566098	1.73e-22
ginkgetin	SNX6	-6.098623634	1.07e-09
ginkgetin	NR1H2	-4.0830080230000005	4.45e-05
ginkgetin	RPL24	-5.654545565	1.56e-08
ginkgetin	RPS13	-5.383823209	7.29e-08
ginkgetin	RPL27	-6.551362076	5.7000000000000003e-11
ginkgetin	RPL6	-5.766162122999999	8.11e-09
ginkgetin	RPS24	-5.9479315779999995	2.72e-09
ginkgetin	RPL30	-6.220461167000001	4.959999999999999e-10
ginkgetin	RPL14	-4.72846232	2.26e-06
ginkgetin	RPL37	-7.157939906	8.190000000000001e-13
ginkgetin	RPS3A	-5.9493049739999995	2.6899999999999996e-09
ginkgetin	RPL32	-5.622301612	1.88e-08
ginkgetin	RPS21	-5.203387975	1.96e-07
ginkgetin	RPS8	-5.002304197	5.660000000000001e-07
ginkgetin	STRAP	-5.386855559	7.17e-08
ginkgetin	RPS23	-5.963253216	2.47e-09
ginkgetin	RPL8	-4.806928507	1.53e-06
ginkgetin	RPL31	-5.109153442	3.24e-07
ginkgetin	RPS29	-5.980988249	2.22e-09
ginkgetin	SRP9	-4.87821652	1.07e-06
ginkgetin	ADIPOR2	-4.983277528	6.25e-07
ginkgetin	CSNK2B	-5.87786146	4.1600000000000005e-09
ginkgetin	RPL37A	-5.930854804	3.0099999999999997e-09
ginkgetin	SUPT5H	-4.826302029	1.39e-06
ginkgetin	RPL41	-6.169557884	6.85e-10
ginkgetin	PHB2	-4.749745367	2.04e-06
ginkgetin	PPP1R12B	-4.875711445	1.08e-06
ginkgetin	RPL38	-4.932916397	8.1e-07
ginkgetin	E2F4	-5.401934014	6.59e-08
ginkgetin	HSF1	-5.4673252	4.5700000000000006e-08
ginkgetin	HTT	-4.756979124	1.97e-06
ginkgetin	ZER1	-4.6041716610000005	4.14e-06
ginkgetin	HDAC5	-4.713037883	2.44e-06
ginkgetin	MECP2	-4.998040154	5.79e-07
ginkgetin	LPCAT3	-4.933477751	8.079999999999999e-07
ginkgetin	RPL27A	-4.676005394	2.93e-06
ginkgetin	TGFB1	-5.136830487	2.79e-07
ginkgetin	KATNB1	-4.926623801	8.37e-07
ginkgetin	KMT2B	-5.216220337	1.83e-07
ginkgetin	MAP3K3	-5.489572655	4.0300000000000004e-08
ginkgetin	SNTA1	-4.699075503	2.61e-06
ginkgetin	LSP1	-4.786084231	1.7e-06
ginkgetin	BAK1	-5.302420267	1.14e-07
ginkgetin	FANCA	-5.411609457000001	6.25e-08
ginkgetin	GSTA1	-4.987912415	6.1e-07
ginkgetin	WWP2	-5.809148398	6.28e-09
ginkgetin	PCBP2	-4.719875561	2.36e-06
ginkgetin	PLCB2	-5.60293303	2.11e-08
ginkgetin	HSD11B2	-4.960450692	7.03e-07
ginkgetin	BTD	-4.964230198	6.9e-07
ginkgetin	ACOT8	-5.341754297	9.210000000000001e-08
ginkgetin	RGS14	-5.313597416	1.0699999999999999e-07
ginkgetin	SGSH	-4.630799871000001	3.64e-06
ginkgetin	CYP11A1	-5.374217156	7.690000000000001e-08
ginkgetin	RASSF1	-4.665997783	3.07e-06
ginkgetin	CAMK1	-5.686130659	1.3e-08
ginkgetin	TRAF2	-4.819767148	1.44e-06
ginkgetin	B3GNT3	-5.525085249	3.2900000000000003e-08
ginkgetin	BAIAP3	-5.008468089	5.49e-07
ginkgetin	SLC10A3	-4.966950309	6.8e-07
ginkgetin	ABCD1	-4.614649302	3.94e-06
ginkgetin	RBMS2	-5.987257939	2.13e-09
ginkgetin	BAIAP2	-5.607319855	2.0499999999999998e-08
ginkgetin	GJB3	-6.1393281989999995	8.29e-10
ginkgetin	ETV6	-6.177925191	6.49e-10
ginkgetin	TRAIP	-5.632213977	1.78e-08
ginkgetin	SMPD2	-4.995381032	5.870000000000001e-07
ginkgetin	REPS2	-4.885949042	1.03e-06
ginkgetin	HAAO	-5.006439763	5.54e-07
ginkgetin	ACAN	-5.269195664	1.37e-07
ginkgetin	PCNX2	-4.74496463	2.09e-06
ginkgetin	CPA4	-5.3243271430000005	1.0099999999999999e-07
ginkgetin	CACNA1H	-5.011974921	5.389999999999999e-07
ginkgetin	VIPR2	-4.655131803	3.24e-06
ginkgetin	LRIG2	-4.649194269	3.33e-06
ginkgetin	ACTL6B	-5.165362797	2.4e-07
ginkgetin	PLCH2	-4.593182597	4.37e-06
ginkgetin	CNBP	-4.9103156839999995	9.090000000000001e-07
ginkgetin	KCNN1	-5.19682999	2.03e-07
ginkgetin	MMP17	-4.678684152	2.89e-06
ginkgetin	PFKFB4	-4.866132638	1.14e-06
ginkgetin	ST8SIA5	-4.7215490639999995	2.34e-06
ginkgetin	EXTL1	-4.680718527	2.86e-06
ginkgetin	MAP3K10	-5.788782824	7.090000000000001e-09
ginkgetin	NR0B2	-5.965905359	2.43e-09
ginkgetin	RORC	-4.911671458	9.03e-07
ginkgetin	PDE1B	-5.6315522620000005	1.79e-08
ginkgetin	NOVA2	-4.657078805	3.21e-06
ginkgetin	SIX2	-6.078928447000001	1.21e-09
ginkgetin	DPF1	-4.605950453	4.11e-06
ginkgetin	MRAS	-5.419307497999999	5.98e-08
ginkgetin	AP3D1	-4.68142014	2.85e-06
ginkgetin	CBL	-4.703446744	2.56e-06
ginkgetin	SLC5A1	-4.8965878	9.75e-07
ginkgetin	GAD2	-4.749626298	2.04e-06
ginkgetin	PDYN	-4.810438445	1.51e-06
ginkgetin	SIM1	-5.770311239	7.91e-09
ginkgetin	MXD1	-4.589249944	4.45e-06
ginkgetin	ACTN3	-4.9540789489999995	7.27e-07
ginkgetin	NTSR2	-4.799264863	1.59e-06
ginkgetin	ICAM5	-4.874370521	1.09e-06
ginkgetin	AQP7	-4.591401253	4.4e-06
ginkgetin	CNTN2	-5.916356552000001	3.2899999999999996e-09
ginkgetin	GJC2	-4.981821377	6.3e-07
ginkgetin	ATP2B3	-4.619954762	3.84e-06
ginkgetin	GPR37L1	-4.617744619	3.88e-06
ginkgetin	ERN1	-5.023964549	5.06e-07
ginkgetin	SLC6A13	-4.593176439	4.37e-06
ginkgetin	JAK3	-4.625359875	3.74e-06
ginkgetin	CDK3	-4.67105104	3e-06
ginkgetin	RFX3	-4.701799147	2.58e-06
ginkgetin	CSF3	-5.744975157000001	9.19e-09
ginkgetin	TUBA4B	-4.726583209	2.28e-06
ginkgetin	ABCG4	-4.833102115	1.34e-06
ginkgetin	KRT37	-5.454441931	4.91e-08
ginkgetin	FOXD2	-4.619625093	3.84e-06
ginkgetin	FOXN1	-4.665182539	3.08e-06
ginkgetin	ALOXE3	-4.592042245	4.39e-06
ginkgetin	NR6A1	-4.869436536	1.12e-06
ginkgetin	S100A5	-4.764693414	1.89e-06
ginkgetin	KRT76	-5.2005043539999996	1.99e-07
ginkgetin	ADAM11	-5.400226345	6.66e-08
ginkgetin	CAPN11	-4.8850270380000005	1.03e-06
ginkgetin	PROZ	-4.589383487	4.45e-06
ginkgetin	MED25	-4.995791897	5.86e-07
ginkgetin	DRC3	-4.6241906969999995	3.76e-06
ginkgetin	DDX11	-4.6009166630000005	4.21e-06
ginkgetin	KRT9	-4.931278896999999	8.170000000000001e-07
ginkgetin	SLC14A2	-4.652424925	3.28e-06
ginkgetin	SCNN1D	-4.760247325	1.93e-06
ginkgetin	GABRA4	-4.61485346	3.93e-06
ginkgetin	GRIK4	-4.740229023	2.13e-06
ginkgetin	HOXA6	-5.436045722999999	5.4500000000000005e-08
ginkgetin	POU3F3	-4.743847153	2.1e-06
ginkgetin	MBD1	-4.64547202	3.39e-06
ginkgetin	PCBP1	-4.626740538	3.71e-06
ginkgetin	RPS14	-5.448334718	5.08e-08
ginkgetin	RPS3	-5.109262486	3.2299999999999997e-07
ginkgetin	NCSTN	-4.571979048999999	4.83e-06
ginkgetin	RPL23A	-5.781919281	7.390000000000001e-09
ginkgetin	PRPF6	-4.678495198999999	2.89e-06
ginkgetin	PPP4C	-4.826673559	1.39e-06
ginkgetin	ADCY6	-5.244134891	1.57e-07
ginkgetin	SLC12A4	-5.301649832	1.15e-07
ginkgetin	RHOBTB2	-5.8931890870000005	3.79e-09
ginkgetin	WDR18	-4.601107385	4.2e-06
ginkgetin	CCHCR1	-5.049365693	4.43e-07
ginkgetin	NFIX	-5.0338951	4.81e-07
ginkgetin	VILL	-4.854685029	1.21e-06
ginkgetin	NFKBIL1	-4.854689059	1.21e-06
ginkgetin	SEMA4F	-5.062509507	4.14e-07
ginkgetin	DNASE1	-5.26570491	1.4e-07
ginkgetin	BAG6	-5.694108042000001	1.24e-08
ginkgetin	WNT7A	-4.902314551	9.47e-07
ginkgetin	XDH	-4.9842082969999995	6.22e-07
ginkgetin	MZF1	-5.145466736	2.67e-07
ginkgetin	FUT6	-4.711196825	2.46e-06
ginkgetin	OGFR	-5.322869934	1.0199999999999999e-07
ginkgetin	INHBA	-4.752791101000001	2.01e-06
ginkgetin	HYAL1	-4.851225963	1.23e-06
ginkgetin	GRIN1	-5.080361745	3.7700000000000005e-07
ginkgetin	RPL13P5	-5.981583295	2.21e-09
ginkgetin	TRIM15	-4.602000507	4.18e-06
ginkgetin	CDH20	-4.726853542	2.28e-06
ginkgetin	PPIA	-5.242611597	1.58e-07
ginkgetin	FBL	-5.458243281000001	4.8099999999999994e-08
ginkgetin	GPR135	-4.621996426	3.8e-06
ginkgetin	MMACHC	-5.106522498	3.2799999999999997e-07
ginkgetin	TREX2	-4.716896088	2.39e-06
ginkgetin	SCAP	-4.827500152	1.38e-06
ginkgetin	ZNF609	-4.9017465510000005	9.5e-07
ginkgetin	BICD2	-4.769300975	1.85e-06
ginkgetin	ZCCHC11	-5.373507706	7.72e-08
ginkgetin	TPI1	-5.07507789	3.87e-07
ginkgetin	ATPAF2	-4.79368638	1.64e-06
ginkgetin	RUSC2	-5.206520321	1.92e-07
ginkgetin	CRTC1	-4.829032344	1.37e-06
ginkgetin	CAMK2A	-4.7946560289999995	1.63e-06
ginkgetin	RAD54L2	-4.976197119	6.48e-07
ginkgetin	TAF6L	-5.200013437	1.99e-07
ginkgetin	ZC3H7B	-4.672144955	2.98e-06
ginkgetin	RPS4X	-5.955888596	2.59e-09
ginkgetin	RPS12	-5.64047991	1.7e-08
ginkgetin	MAPRE2	-4.78187259	1.74e-06
ginkgetin	EEF1A1	-6.984059052	2.8700000000000005e-12
ginkgetin	DHODH	-4.589147048	4.45e-06
ginkgetin	RPS7	-6.04822333	1.46e-09
ginkgetin	DAGLA	-5.428303672	5.6900000000000007e-08
ginkgetin	TPT1	-4.609725204	4.03e-06
ginkgetin	IDH3G	-4.875987311	1.08e-06
ginkgetin	ARSF	-5.735689342000001	9.709999999999999e-09
ginkgetin	HIST1H2BJ	-4.658935752	3.18e-06
ginkgetin	GPR20	-4.905259147	9.33e-07
ginkgetin	EYA1	-4.572118716	4.83e-06
ginkgetin	GPR3	-4.676007203999999	2.93e-06
ginkgetin	CRHR1	-5.0027468310000005	5.65e-07
ginkgetin	CEP131	-4.723225691000001	2.32e-06
ginkgetin	DDN	-5.5564094520000005	2.75e-08
ginkgetin	ZNF75D	-5.165208259	2.4e-07
ginkgetin	CCDC57	-4.74507692	2.08e-06
ginkgetin	NECAB2	-5.852751844	4.84e-09
ginkgetin	DLEC1	-5.0568211430000005	4.2600000000000003e-07
ginkgetin	ZNF550	-4.891739213999999	9.99e-07
ginkgetin	WDR62	-5.667448891	1.4499999999999999e-08
ginkgetin	EFR3B	-5.492258991	3.9700000000000005e-08
ginkgetin	DNAH6	-5.058114392	4.2299999999999996e-07
ginkgetin	ZFR2	-5.218154412	1.8100000000000002e-07
ginkgetin	AGPAT1	-4.612188182	3.98e-06
ginkgetin	SCAND2P	-4.676023392	2.92e-06
ginkgetin	ZNF804A	-4.628721774	3.68e-06
ginkgetin	FUT3	-4.771213733	1.83e-06
ginkgetin	POU6F1	-4.932395893	8.12e-07
ginkgetin	HOXB9	-4.935401279	8e-07
ginkgetin	AZGP1P1	-5.193056908	2.07e-07
ginkgetin	PRAMEF10	-5.092148026	3.5399999999999997e-07
ginkgetin	RPL7A	-6.9445960179999995	3.8e-12
ginkgetin	NRBP1	-5.1538829989999995	2.55e-07
ginkgetin	GPS1	-5.3644905419999995	8.119999999999999e-08
ginkgetin	CNOT6	-5.009386071000001	5.46e-07
ginkgetin	FAM65A	-4.824661512	1.4e-06
ginkgetin	ARL6IP4	-5.731363841	9.96e-09
ginkgetin	RUFY1	-4.945597326000001	7.590000000000001e-07
ginkgetin	PGP	-5.079538497	3.7799999999999997e-07
ginkgetin	EXOSC5	-5.684603782999999	1.31e-08
ginkgetin	SLC35C1	-5.0629541730000005	4.1299999999999995e-07
ginkgetin	REC8	-5.067759885	4.03e-07
ginkgetin	HEMK1	-4.951726945	7.359999999999999e-07
ginkgetin	SMO	-4.858918387	1.18e-06
ginkgetin	MAN1B1	-6.321335378	2.59e-10
ginkgetin	TMLHE	-4.750555236	2.03e-06
ginkgetin	FHL3	-4.6733856739999995	2.96e-06
ginkgetin	ISOC2	-4.652856998	3.27e-06
ginkgetin	TMEM59L	-4.626913603	3.71e-06
ginkgetin	THNSL2	-5.3771912639999995	7.57e-08
ginkgetin	C1orf35	-5.024330441	5.05e-07
ginkgetin	DUSP26	-5.436057692	5.4500000000000005e-08
ginkgetin	ZNF408	-5.101426394	3.37e-07
ginkgetin	MOB3B	-4.827599222	1.38e-06
ginkgetin	MYO19	-4.861694306	1.16e-06
ginkgetin	CAMKV	-5.215870568	1.83e-07
ginkgetin	LRRK1	-4.74849516	2.05e-06
ginkgetin	CEND1	-5.030548282	4.89e-07
ginkgetin	FBXO22	-4.914528015	8.9e-07
ginkgetin	RANBP17	-5.126409538	2.95e-07
ginkgetin	NT5M	-4.821780658	1.42e-06
ginkgetin	TFCP2L1	-5.013293012	5.35e-07
ginkgetin	ZNF771	-5.103755585	3.33e-07
ginkgetin	SNX16	-4.910661524	9.079999999999999e-07
ginkgetin	NDOR1	-4.9989227519999995	5.77e-07
ginkgetin	ZNF446	-5.032776196	4.83e-07
ginkgetin	TMEM74B	-4.990507813	6.02e-07
ginkgetin	MRM1	-5.02520516	5.03e-07
ginkgetin	SLC2A9	-4.748792843	2.05e-06
ginkgetin	TAC3	-4.757938498	1.96e-06
ginkgetin	EFCC1	-4.738561467	2.15e-06
ginkgetin	EDAR	-4.757385155	1.96e-06
ginkgetin	CNNM1	-4.8938559239999995	9.89e-07
ginkgetin	SPTBN4	-4.93922018	7.84e-07
ginkgetin	TSHZ2	-4.764738014	1.89e-06
ginkgetin	CXXC4	-5.118532458	3.08e-07
ginkgetin	ANKMY1	-5.58712214	2.3100000000000002e-08
ginkgetin	C5orf45	-5.452886679	4.96e-08
ginkgetin	PDE7B	-6.055432276	1.4000000000000001e-09
ginkgetin	SGK2	-4.758150403999999	1.95e-06
ginkgetin	JPH2	-5.006593764	5.54e-07
ginkgetin	HRH3	-4.702206086	2.57e-06
ginkgetin	SAMD4B	-5.846244106	5.03e-09
ginkgetin	SLC28A3	-4.708259222	2.5e-06
ginkgetin	FAM212B	-4.5906731	4.42e-06
ginkgetin	HAND2	-4.802489386	1.57e-06
ginkgetin	ADM2	-5.048283807	4.46e-07
ginkgetin	TSKS	-4.964741761	6.88e-07
ginkgetin	TSPAN32	-6.292859206	3.12e-10
ginkgetin	PIK3R5	-5.20838573	1.9e-07
ginkgetin	NELFCD	-5.173676399	2.3e-07
ginkgetin	SLC12A6	-5.098083514	3.43e-07
ginkgetin	SEMA6B	-4.731383318	2.23e-06
ginkgetin	LPAR3	-4.771591423	1.83e-06
ginkgetin	KIRREL	-4.634726559	3.57e-06
ginkgetin	CAB39L	-4.752035254	2.01e-06
ginkgetin	CFAP44	-4.71575087	2.41e-06
ginkgetin	DRICH1	-4.943281969	7.68e-07
ginkgetin	ANKRD2	-4.670753372	3e-06
ginkgetin	B3GNT4	-5.575787644	2.46e-08
ginkgetin	RNF208	-5.362324812	8.220000000000001e-08
ginkgetin	BCL2L10	-5.104314464	3.32e-07
ginkgetin	SMG9	-4.704442467	2.55e-06
ginkgetin	KCNAB3	-4.6152007589999995	3.93e-06
ginkgetin	S1PR5	-5.058336083	4.2299999999999996e-07
ginkgetin	CUTA	-4.775620114	1.79e-06
ginkgetin	WNT6	-5.784375692	7.28e-09
ginkgetin	VPS53	-4.598092166	4.26e-06
ginkgetin	UNC45A	-5.184159373	2.17e-07
ginkgetin	ZNF335	-5.355762766000001	8.52e-08
ginkgetin	IL17RC	-5.12208415	3.02e-07
ginkgetin	FAM163A	-5.369843674	7.88e-08
ginkgetin	TSNAXIP1	-5.1831824619999995	2.1800000000000002e-07
ginkgetin	TNS4	-5.28724923	1.24e-07
ginkgetin	DDX49	-4.588076855	4.47e-06
ginkgetin	PHF24	-4.584345132	4.55e-06
ginkgetin	ZNF710	-4.776434721	1.78e-06
ginkgetin	UNC5B	-5.233835881	1.66e-07
ginkgetin	WRAP53	-5.214416739	1.8399999999999998e-07
ginkgetin	SGF29	-5.321747773	1.0300000000000001e-07
ginkgetin	ING4	-4.80811324	1.52e-06
ginkgetin	ZNF783	-4.905594605	9.31e-07
BRD-K77931347	MSH6	-4.274206148	1.92e-05
BRD-K77931347	MFSD10	-4.187712554	2.8199999999999998e-05
BRD-K49403449	STUB1	-4.299616575	1.7100000000000002e-05
BRD-K07244661	EIF4EBP1	-5.6091401339999996	2.0299999999999996e-08
BRD-K07244661	TWF2	-4.1307372739999995	3.6200000000000006e-05
BRD-K07244661	CAMSAP2	-5.136742367	2.8e-07
BRD-K07244661	KLHDC2	-4.097766017	4.1700000000000004e-05
BRD-K07244661	HTATSF1	-4.330460253	1.49e-05
BRD-K07244661	ANXA7	-4.291726591000001	1.77e-05
BRD-K07244661	HPRT1	-4.485756806	7.27e-06
BRD-K07244661	TOMM22	-4.73871806	2.15e-06
BRD-K07244661	GID8	-4.752596905	2.01e-06
tizanidine	SQSTM1	-4.140003838999999	3.47e-05
tizanidine	CDC20	-4.34375477	1.4000000000000001e-05
BRD-K00868395	RRAGA	-4.82394306	1.41e-06
BRD-K00868395	HACD3	-4.145792191	3.39e-05
BRD-K00868395	TYMS	-5.377029585	7.57e-08
BRD-A03436432	DNAJA3	-4.140121008	3.47e-05
BRD-A03436432	TUBA4A	-4.935079063	8.009999999999999e-07
BRD-K91123606	PPP2R5E	-4.223967631	2.4e-05
BRD-K28668737	MLEC	-4.5472684139999995	5.43e-06
calmidazolium	RXRA	-4.572253686	4.83e-06
calmidazolium	COL5A1	-5.055434077	4.29e-07
boldine	HMGCS1	-4.381535163	1.18e-05
BRD-K53410660	ANXA7	-4.09683553	4.1899999999999995e-05
BRD-K53410660	PPP2R5E	-4.469989723	7.82e-06
BRD-K38294141	GTF2E2	-4.17315381	2.9999999999999997e-05
BRD-K82593502	IGFBP3	-4.483435184	7.35e-06
CAY-10594	MAT2A	-5.79832673	6.7000000000000004e-09
CAY-10594	COL4A1	-4.616209655	3.91e-06
CAY-10594	NUP133	-4.70636301	2.52e-06
CAY-10594	TSPAN4	-4.956250224	7.19e-07
CAY-10594	TRAP1	-4.788659199	1.68e-06
CAY-10594	YKT6	-4.649655288	3.32e-06
CAY-10594	SRF	-4.899950246	9.59e-07
CAY-10594	CBX3	-4.576342213999999	4.73e-06
CAY-10594	CCT3	-4.703173894	2.56e-06
CAY-10594	ATP5J2	-5.5789519279999995	2.4199999999999998e-08
CAY-10594	NELFA	-4.657528812	3.2e-06
CAY-10594	EXOSC10	-4.576709087	4.72e-06
CAY-10594	RNPEP	-5.035638795	4.7600000000000003e-07
CAY-10594	LARP4B	-5.042130372	4.6e-07
CAY-10594	CDC16	-4.819487517	1.44e-06
CAY-10594	KIFC3	-4.857749786	1.19e-06
CAY-10594	POLR2L	-5.768911889	7.98e-09
CAY-10594	KPNA2	-4.688819472	2.75e-06
CAY-10594	SUN1	-4.616500052	3.9e-06
CAY-10594	AGRN	-4.783717956	1.72e-06
CAY-10594	LRRC47	-4.798845449	1.6e-06
CAY-10594	TRIAP1	-5.436390502999999	5.4400000000000004e-08
CAY-10594	RHOF	-4.717602516	2.39e-06
CAY-10594	TBRG4	-5.379470217000001	7.47e-08
CAY-10594	GDF15	-4.933124799	8.09e-07
CAY-10594	NPM1	-4.85586553	1.2e-06
CAY-10594	FTSJ2	-4.783354235	1.72e-06
CAY-10594	SAFB2	-5.762527307	8.29e-09
CAY-10594	MAP7D3	-4.884087339	1.04e-06
CAY-10594	IRX4	-4.762234821	1.91e-06
CAY-10594	RNF19A	-4.768299753	1.86e-06
CAY-10594	TARDBP	-4.881436016	1.05e-06
BRD-K57480017	DNMT1	-7.159522125	8.100000000000001e-13
BRD-K30706668	NUP85	-4.609938355	4.03e-06
NVP-TAE684	SERPINE1	-9.986070395	1.75e-23
NVP-TAE684	TBP	-4.0997352330000005	4.14e-05
NVP-TAE684	BRCA1	-5.402837609	6.559999999999999e-08
NVP-TAE684	EED	-6.117086505	9.53e-10
NVP-TAE684	CCND1	-4.888318733999999	1.02e-06
NVP-TAE684	SUZ12	-5.623436224	1.8700000000000002e-08
NVP-TAE684	CDK4	-7.11820707	1.09e-12
NVP-TAE684	PRKAG2	-4.958120159	7.12e-07
NVP-TAE684	SPTAN1	-4.6144468530000005	3.94e-06
NVP-TAE684	CDC25A	-12.76915709	2.44e-37
NVP-TAE684	AURKB	-6.137629961	8.38e-10
NVP-TAE684	AURKA	-7.070983555	1.5400000000000001e-12
NVP-TAE684	COL4A1	-7.6406964429999995	2.16e-14
NVP-TAE684	TFDP1	-5.4003561289999995	6.65e-08
NVP-TAE684	EIF4EBP1	-5.004920464	5.59e-07
NVP-TAE684	FOSL1	-10.09810475	5.63e-24
NVP-TAE684	SUV39H1	-5.149210343	2.62e-07
NVP-TAE684	CCL2	-6.0744889639999995	1.24e-09
NVP-TAE684	EPHB2	-5.209633204	1.8899999999999999e-07
NVP-TAE684	CHEK1	-4.2986889139999995	1.7199999999999998e-05
NVP-TAE684	EZH2	-5.563363917	2.65e-08
NVP-TAE684	MCM3	-13.38387874	7.509999999999999e-41
NVP-TAE684	GABPB1	-4.561655782	5.08e-06
NVP-TAE684	RUVBL1	-8.213602335	2.15e-16
NVP-TAE684	BIRC5	-8.661339551000001	4.660000000000001e-18
NVP-TAE684	NMT1	-4.686080771	2.78e-06
NVP-TAE684	HN1L	-6.6572443560000005	2.79e-11
NVP-TAE684	CASC3	-4.340190494	1.42e-05
NVP-TAE684	MRPL19	-8.351608021	6.729999999999999e-17
NVP-TAE684	PAICS	-4.881254144	1.05e-06
NVP-TAE684	CDK2	-9.494361027	2.2200000000000002e-21
NVP-TAE684	MSH6	-6.469798125	9.809999999999999e-11
NVP-TAE684	UBE2C	-14.45091401	2.4699999999999997e-47
NVP-TAE684	TOPBP1	-5.057676058	4.24e-07
NVP-TAE684	CCNA2	-15.38382393	2.1e-53
NVP-TAE684	SDHB	-5.680771657	1.3400000000000001e-08
NVP-TAE684	USP1	-6.866132017999999	6.6e-12
NVP-TAE684	RPA1	-5.785648513	7.2199999999999995e-09
NVP-TAE684	NUP88	-10.45383252	1.41e-25
NVP-TAE684	LIG1	-4.553787012	5.27e-06
NVP-TAE684	KTN1	-4.417484514	9.99e-06
NVP-TAE684	SLC35B1	-4.076870315	4.5600000000000004e-05
NVP-TAE684	TCERG1	-8.897708935	5.7000000000000005e-19
NVP-TAE684	PSRC1	-4.877979125	1.07e-06
NVP-TAE684	MAPK9	-6.181070407000001	6.370000000000001e-10
NVP-TAE684	POP4	-7.877018859	3.35e-15
NVP-TAE684	GTF2A2	-8.470261801	2.45e-17
NVP-TAE684	PSMG1	-8.705758445	3.15e-18
NVP-TAE684	TMEM97	-4.8932262710000005	9.92e-07
NVP-TAE684	NUP133	-4.181401725	2.8999999999999997e-05
NVP-TAE684	NUP62	-5.245217565	1.56e-07
NVP-TAE684	MALT1	-4.519147278	6.21e-06
NVP-TAE684	YKT6	-6.246346943	4.2000000000000005e-10
NVP-TAE684	TOP2A	-9.113269119	7.99e-20
NVP-TAE684	MYC	-5.837238445	5.31e-09
NVP-TAE684	CETN3	-6.117525403999999	9.5e-10
NVP-TAE684	SMC4	-11.56272311	6.3699999999999995e-31
NVP-TAE684	EBNA1BP2	-7.843514852999999	4.379999999999999e-15
NVP-TAE684	RAE1	-5.987639087000001	2.13e-09
